,,,,,,,,,,,,,
Model,"Annual
MPG",,,,,,Model,M,PG,Annual,,,
"A-S8, 2.4L,",4cyl,25,22/29,"$2,450",5,PR T,SS,Eclipse Cross 4WD,,,,,
"A-S8, 2.4L,",4cyl,25,22/28,"$2,450",5,PR T,F-Sport SS,,,,,,
,,,,,,,,"AV-S8, 1.5L, 4cyl",25,25/26,"$1,900",5,T
,,,,,,,,,,,,,
NX 350h,AWD,,,,,,,Eclipse Cross ES 4W,D,,,,
"AV-S6, 2.5L",", 4cyl",39,41/37,"$1,550",8,P HE,V SS,,,,,,
,,,,,,,,"AV-S8, 1.5L, 4cyl",26,25/28,"$1,850",5,T
,,,,,,,,,,,,,
NX 450h,Plus AWD,,,,,,,Outlander 4WD,,,,,
"AV-S6, 2.5L",", 4cyl",,See pag,e 42.,,P PH,EV SS,,,,,,
,,,,,,,,"AV-S8, 2.5L, 4cyl",26,24/30,"$1,850",5,
,,,,,,,,,,,,,
RX 350 A,WD,,,,,,,Outlander PHEV,,,,,
"A-S8, 3.5L,",6cyl,22,19/26,"$2,150",5,,,,,,,,
,,,,,,,,"A-1, 2.4L, 4cyl",,See pag,e 42.,,PHEV
,,,,,,,,,,,,,
RX 350 L,AWD,,,,,,,Outlander Sport 4W,D,,,,
"A-S8, 3.5L,",6cyl,21,18/25,"$2,250",4,,,,,,,,
,,,,,,,,"AV-S6, 2.0L, 4cyl",26,23/29,"$1,850",5,
,,,,,,,,"AV-S6, 2.4L, 4cyl",25,23/28,"$1,900",5,
LINCOL,N,,,,,,,,,,,,
Corsair A,WD,,,,,,,NISSAN,,,,,
"A-S8, 2.0L,",4cyl,24,21/29,"$2,000",5,T SS,,Pathnder 4WD,,,,,
"A-S8, 2.3L,",4cyl,24,21/28,"$2,000",5,T SS,,,,,,,
,,,,,,,,"A-S9, 3.5L, 6cyl",23,21/27,"$2,050",5,SS
,,,,,,,,,,,,,
Corsair A,WD PHEV,,,,,,,Rogue AWD,,,,,
"AV, 2.5L, 4",cyl,,See pag,e 42.,,PT4,PHEV SS,,,,,,
,,,,,,,,"AV-S8, 1.5L, 3cyl",31,28/35,"$1,550",7,T
,,,,,,,,,,,,,
Nautilus,AWD,,,,,,,Rogue AWD SL/Plat,inu,m,,,
"A-8, 2.0L, 4",cyl,22,20/25,"$2,150",5,T SS,,"AV-S8, 1.5L, 3cyl",31,28/34,"$1,550",7,T
"A-S8, 2.0L,",4cyl,22,20/25,"$2,150",5,T SS,,,,,,,
"A-S8, 2.7L,",6cyl,21,19/25,"$2,250",4,T SS,,PORSCHE,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MAZDA,,,,,,,,Macan,,,,,
,,,,,,,,"AM-S7, 2.0L, 4cyl",21,19/25,"$2,900",4,PR T SS
CX-30 4W,D,,,,,,,,,,,,
"A-S6, 2.5L,",4cyl,26,24/31,"$1,850",5,,,Macan GTS,,,,,
"A-S6, 2.5L,",4cyl,25,22/30,"$1,900",5,T,,"AM-S7, 2.9L, 6cyl",19,17/22,"$3,200",4,PR T SS
CX-5 4W,D,,,,,,,Macan S,,,,,
"A-S6, 2.5L,",4cyl,26,24/30,"$1,850",5,CD,,"AM-S7, 2.9L, 6cyl",19,17/23,"$3,200",4,PR T SS
"A-S6, 2.5L,",4cyl,24,22/27,"$2,000",5,T,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,FU,EL E,CONO,MY G,UIDE,2022
,Mo,del,M,PG,Annual,,,Mo,del,MPG,Annual,,,
Con,g,uration,,,Fuel,GHG,,Cong,uration,,Fuel,GHG,,
"(trans,",en,"g size, cyl)",Comb,City/Hwy,Cost,Rating,Notes,"(trans, en","g size, cyl) C",omb City/Hwy,Cost,Rating,,
,,,,,,,,,,,,,,
,,,,,,,,Taos 4m,otion,,,,,
UBA,RU,,,,,,,,,,,,,
,,,,,,,,"A-7, 1.5L, 4",cyl,28 25/32,"$1,700",6,T SS,
,,,,,,,,,,,,,,
rosstr,e,k AWD,,,,,,Tiguan 4,motion,,,,,
"AV-S8, 2",.0,"L, 4cyl",30,28/33,"$1,600",6,SS,"A-S8, 2.0L,",4cyl,25 22/29,"$1,900",5,T SS,
"M-6, 2.0","L,",4cyl,25,22/29,"$1,900",5,,,,,,,,
,,,,,,,,,,,,,,
"AV-S8, 2",.5,"L, 4cyl",29,27/34,"$1,650",6,SS,Tiguan R,-Line 4mo,tion,,,,
,,,,,,,,"A-S8, 2.0L,",4cyl,24 21/28,"$2,000",5,T SS,
orest,er,AWD,,,,,,,,,,,,
"AV-S7, 2",.5,"L, 4cyl",29,26/33,"$1,650",6,SS,VOLVO,,,,,,
,,,,,,,,,,,,,,
orest,er,Wilderne,ss AW,D,,,,C40 Rech,arge twin,,,,,
"AV-S8, 2",.5,"L, 4cyl",26,25/28,"$1,850",5,SS,,,,,,,
,,,,,,,,A-1,,87 94/80,$850,10,EV,
,,,,,,,,,,,,,,
utbac,k,AWD,,,,,,XC40 Re,charge twi,n,,,,
"AV-S8, 2",.4,"L, 4cyl",26,23/30,"$1,850",5,T SS,A-1,,85 92/79,$900,10,EV,
"AV-S8, 2",.5,"L, 4cyl",29,26/33,"$1,650",6,SS,,,,,,,
,,,,,,,,XC40 T5,AWD,,,,,
utbac,k,Wilderne,ss AW,D,,,,,,,,,,
,,,,,,,,"A-S8, 2.0L,",4cyl,25 22/30,"$2,450",5,PR,T S
"AV-S8, 2",.4,"L, 4cyl",24,22/26,"$2,000",5,T SS,,,,,,,
,,,,,,,,XC60 B5,AWD,,,,,
ESLA,,,,,,,,"A-S8, 2.0L,",4cyl,24 22/28,"$2,550",5,PR,T S
,,,,,,,,,,,,,,
Model,Y,AWD,,,,,,XC60 B6,AWD,,,,,
A-1,,,123,129/116,$600,10,EV,"A-S8, 2.0L,",4cyl,24 21/27,"$2,550",5,PR,T S
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Model,Y,Long Ran,ge A,WD,,,,XC60 T8,AWD Rech,arge,,,,
A-1,,,122,127/117,$600,10,EV,"A-S8, 2.0L,",4cyl,See pag,e 42.,,PR,T S
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Model,Y,Performa,nce A,WD,,,,XC60 T8,AWD Rech,arge ext. Ran,ge,,,
A-1,,,111,115/106,$700,10,EV,"A-S8, 2.0L,",4cyl,See pag,e 42.,,PR,T P
,,,,,,,,,,,,,,
,,,,,,,,ST,ANDARD,SPORT UTIL,ITY V,EHICL,ES,2
OYO,TA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
orolla,C,ross 4WD,,,,,,BMW,,,,,,
"AV-S10,",2.,"0L, 4cyl",30,29/32,"$1,600",6,SS,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,X5 sDriv,e40i,,,,,
ighla,nd,er AWD,,,,,,"A-S8, 3.0L,",6cyl,23 21/26,"$2,650",5,P T,M
"A-S8, 3.","5L,",6cyl,23,20/27,"$2,050",5,SS,,,,,,,
AV4 A,W,D,,,,,,BUICK,,,,,,
"A-S8, 2.","5L,",4cyl,29,27/33,"$1,650",6,SS,Enclave,FWD,,,,,
"A-S8, 2.","5L,",4cyl,28,25/33,"$1,700",6,,,,,,,,
,,,,,,,,"A-9, 3.6L, 6",cyl,21 18/26,"$2,250",4,SS,
AV4 A,W,D LE,,,,,,,,,,,,
"A-S8, 2.","5L,",4cyl,30,27/34,"$1,600",6,SS,CADILL,AC,,,,,
AV4 A,W,D TRD O,FFRO,AD,,,,Escalade,2WD,,,,,
"A-S8, 2.","5L,",4cyl,28,25/32,"$1,700",6,,"A-10, 3.0L,",6cyl,23 21/27,"$2,350",4,D T,SS
AV4 H,y,brid AWD,,,,,,"A-10, 6.2L,",8cyl,16 14/19,"$3,800",3,P C,D
"AV-S6, 2",.5,"L, 4cyl",40,41/38,"$1,200",8,HEV SS,"A-10, 6.2L,",8cyl,16 14/19,"$3,800",3,P C,D S
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
AV4 P,ri,me 4WD,,,,,,CHEVRO,LET,,,,,
"AV-S6, 2",.5,"L, 4cyl",,See pag,e 42.,,PHEV SS,,,,,,,
,,,,,,,,,,,,,,
enza,A,WD,,,,,,Suburba,n 2WD,,,,,
"AV-S6, 2",.5,"L, 4cyl",39,40/37,"$1,200",8,HEV SS,"A-10, 3.0L,",6cyl,23 21/27,"$2,350",4,D T,SS
,,,,,,,,"A-10, 5.3L,",8cyl,17 15/20,"$2,800",3,CD,
OLKS,W,AGEN,,,,,,"A-10, 5.3L,",8cyl,17 15/20,"$2,800",3,CD,SS
,,,,,,,,"A-10, 6.2L,",8cyl,16 14/20,"$3,800",3,P C,D
tlas 4,m,otion,,,,,,"A-10, 6.2L,",8cyl,16 14/20,"$3,800",3,P C,D S
"A-S8, 2.","0L,",4cyl,22,20/24,"$2,150",5,T SS,Tahoe 2,WD,,,,,
"A-S8, 3.","6L,",6cyl,19,17/23,"$2,500",4,SS,"A-10, 3.0L,",6cyl,24 21/28,"$2,250",4,D T,SS
,,,,,,,,,,,,,,
tlas C,ro,ss Sport,4mot,ion,,,,"A-10, 5.3L,",8cyl,17 15/20,"$2,800",3,CD,
"A-S8, 2.","0L,",4cyl,22,20/24,"$2,150",5,T SS,"A-10, 5.3L,",8cyl,17 15/20,"$2,800",3,CD,SS
"A-S8, 3.","6L,",6cyl,20,18/24,"$2,400",4,SS,"A-10, 6.2L,",8cyl,16 14/20,"$3,800",3,P C,D
,,,,,,,,,,,,,,
,,,,,,,,"A-10, 6.2L,",8cyl,16 14/20,"$3,800",3,P C,D S
D.4 A,W,D Pro,,,,,,,,,,,,
A-1,,,101,106/96,$750,10,EV,Traverse,FWD,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"A-9, 3.6L, 6",cyl,21 18/27,"$2,250",4,SS,
D.4 A,W,D Pro S,,,,,,,,,,,,
A-1,,,95,100/90,$800,10,EV,,,,,,,
,,,,,,,,,,,,,,,
,,Model,M,PG,Annual,,,,,Mode,l,MPG,Annual,,
,Con,guration,,,Fuel,GHG,,,,Congura,tion,,Fuel,GHG,
(tr,"ans,","eng size, cyl)",Comb,City/Hwy,Cost,Rating,,Notes,(tr,"ans, eng s","ize, cyl) C",omb City/Hwy,Cost,Rating,N
,,,,,,,,,,,,,,,
,,,,,,,,,Wag,oneer,2WD,,,,
O,DG,E,,,,,,,,,,,,,
,,,,,,,,,"A-8,","5.7L, 8cy",l,18 16/22,"$3,100",3,Mid CD
,,,,,,,,,,,,,,,
ur,ang,o RWD,,,,,,,,,,,,,
"A-8,",3.6L,", 6cyl",21,19/26,"$2,250",4,SS,,LIN,COLN,,,,,
"A-8,",5.7L,", 8cyl",17,14/22,"$3,300",3,Mid,CD,Avia,tor RW,D,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,A-S1,"0, 3.0L, 6",cyl,21 18/26,"$2,250",4,T SS
OR,D,,,,,,,,,,,,,,
,,,,,,,,,Nav,igator,2WD,,,,
xp,edi,tion 2WD,,,,,,,A-S1,"0, 3.5L, 6",cyl,19 17/23,"$2,500",4,T SS
A-S1,"0, 3",".5L, 6cyl",19,17/23,"$2,500",4,T SS,,,,,,,,
A-S1,"0, 3",".5L, 6cyl",19,16/23,"$2,500",4,T,,NIS,SAN,,,,,
,,,,,,,,,,,,,,,
xpl,or,er HEV RW,D,,,,,,Arm,ada 2,WD,,,,
A-S1,"0, 3",".3L, 6cyl",27,27/28,"$1,750",6,HEV,SS,,,,,,,
,,,,,,,,,A-S7,", 5.6L, 8c",yl,16 14/19,"$3,800",3,P
xpl,or,er Platinum,HEV,RWD,,,,,,,,,,,
A-S1,"0, 3",".3L, 6cyl",26,25/26,"$1,850",5,HEV,SS,TOY,OTA,,,,,
,,,,,,,,,,,,,,,
xpl,or,er RWD,,,,,,,4Ru,nner 2,WD,,,,
A-10,", 2.3","L, 4cyl",24,21/28,"$2,000",5,T SS,,A-S5,", 4.0L, 6c",yl,17 16/19,"$2,800",3,
A-10,", 2.3","L, 4cyl",23,20/28,"$2,050",5,T,,,,,,,,
,,,,,,,,,,,,,,,
A-10,", 3.0","L, 6cyl",21,18/26,"$2,250",4,T SS,,Seq,uoia 2,WD,,,,
A-S1,"0, 3",".0L, 6cyl",20,18/25,"$2,400",4,T SS,,A-S6,", 5.7L, 8c",yl,15 13/17,"$3,150",2,
,,,,,,,,,,,,,,,
M,C,,,,,,,,VOL,VO,,,,,
ca,dia,FWD,,,,,,,XC9,0 T5,,,,,
"A-9,",2.0L,", 4cyl",25,22/29,"$1,900",5,T CD,SS,A-S8,", 2.0L, 4c",yl,25 21/30,"$2,450",5,PR T SS
"A-9,",3.6L,", 6cyl",22,19/27,"$2,150",5,CD S,S,,STA,NDARD,SPORT UTIL,ITY V,EHICL,ES 4W
,,,,,,,,,,,,,,,
uk,on,2WD,,,,,,,,,,,,,
A-10,", 3.0","L, 6cyl",23,21/27,"$2,350",4,D T,SS,ACU,RA,,,,,
A-10,", 5.3","L, 8cyl",17,15/20,"$2,800",3,CD,,,,,,,,
A-10,", 5.3","L, 8cyl",17,15/20,"$2,800",3,CD S,S,MD,X AWD,Type-S,,,,
A-10,", 6.2","L, 8cyl",16,14/20,"$3,800",3,P CD,,A-S1,"0, 3.0L, 6",cyl,19 17/21,"$3,200",4,P T CD S
A-10,", 6.2","L, 8cyl",16,14/20,"$3,800",3,P CD,SS,,,,,,,
,,,,,,,,,,,,,,,
uk,on,XL 2WD,,,,,,,AST,ON M,ARTIN,,,,
,,,,,,,,,,,,,,,
A-10,", 3.0","L, 6cyl",23,21/27,"$2,350",4,D T,SS,DBX,V8,,,,,
A-10,", 5.3","L, 8cyl",17,15/20,"$2,800",3,CD,,"A-9,","4.0L, 8cy",l,16 14/20,"$3,800",3,P T CD
A-10,", 5.3","L, 8cyl",17,15/20,"$2,800",3,CD S,S,,,,,,,
A-10,", 6.2","L, 8cyl",16,14/19,"$3,800",3,P CD,,AU,DI,,,,,
A-10,", 6.2","L, 8cyl",16,14/19,"$3,800",3,P CD,SS,,,,,,,
,,,,,,,,,e-tr,on qua,ttro,,,,
YU,N,DAI,,,,,,,A-1,,,78 78/77,"$1,000",10,EV
ali,sad,e FWD,,,,,,,e-tr,on S (2,0in whee,ls),,,
A-S8,", 3.8","L, 6cyl",22,19/26,"$2,150",5,,,A-1,,,73 72/75,"$1,050",10,EV
,,,,,,,,,e-tr,on S (2,1/22 inch,wheels),,,
NF,INI,TI,,,,,,,A-1,,,63 62/64,"$1,200",10,EV
,,,,,,,,,,,,,,,
X6,0 F,WD,,,,,,,e-tr,on S Sp,ortback,(20 inch whe,els),,
A-S9,", 3.5","L, 6cyl",23,21/26,"$2,650",5,P SS,,A-1,,,75 73/78,"$1,000",10,EV
,,,,,,,,,,,,,,,
X8,0 2,WD,,,,,,,e-tr,on S Sp,ortback,(21/22 inch w,heels),,
A-S7,", 5.6","L, 8cyl",16,14/20,"$3,800",3,P,,A-1,,,65 64/66,"$1,150",10,EV
,,,,,,,,,,,,,,,
,,,,,,,,,e-tr,on Spo,rtback q,uattro,,,
,,,,,,,,,,,,,,,
EE,P,,,,,,,,A-1,,,77 76/78,"$1,000",10,EV
ra,nd,Cherokee 2,WD,,,,,,Q4 e,-tron,quattro,,,,
"A-8,",3.6L,", 6cyl",22,19/26,"$2,150",5,SS,,A-1,,,95 100/89,$800,10,EV
ra,nd,Cherokee L,2WD,,,,,,Q4 e,-tron,Sportbac,k quattro,,,
"A-8,",3.6L,", 6cyl",21,19/26,"$2,250",4,SS,,A-1,,,95 100/89,$800,10,EV
ra,nd,Cherokee,WK 2W,D,,,,,Q7 q,uattro,,,,,
"A-8,",3.6L,", 6cyl",21,19/26,"$2,250",4,SS,,A-S8,", 2.0L, 4c",yl,22 20/25,"$2,800",5,P T SS
ra,nd,Wagoneer,2WD,,,,,,A-S8,", 3.0L, 6c",yl,20 18/23,"$3,050",4,P T MHE
,,,,,,,,,,,,,,,
"A-8,",3.0L,", 6cyl",17,15/21,"$3,600",3,PR T,SS,Q8 q,uattro,,,,,
"A-8,",6.4L,", 8cyl",15,13/19,"$4,100",2,P CD,,A-S8,", 3.0L, 6c",yl,20 18/23,"$3,050",4,P T MHE
,,,,,,,,,,,,,,,
,,,,,,,,,,,FU,EL ECONO,MY G,UIDE,2022
,,,,,,,,,,,,,,,,,
Model,,,MPG,Annual,,,,,,M,odel,M,PG,Annual,,,
Congurati,on,,,Fuel,GHG,,,,,Con,guration,,,Fuel,GHG,,
"(trans, eng size",", cyl)",Co,mb City/Hwy,Cost,Rating,,No,tes,(tr,"ans, e","ng size, cyl)",Comb,City/Hwy,Cost,Rating,,N
,,,,,,,,,,,,,,,,,
RS Q8,,,,,,,,,,,,,,,,,
,,,,,,,,C,HE,VR,OLET,,,,,,
"A-S8, 4.0L, 8cyl",,1,5 13/19,"$4,100",2,P T,CD MH,EV SS,,,,,,,,,
,,,,,,,,,,,,,,,,,
SQ7,,,,,,,,S,ub,urb,an 4WD,,,,,,
"A-S8, 4.0L, 8cyl",,1,7 15/21,"$3,600",3,P T,CD SS,,A-10,", 3.0","L, 6cyl",22,20/26,"$2,500",4,D T,SS
,,,,,,,,,A-10,", 5.3","L, 8cyl",16,15/19,"$2,950",3,CD S,S
,,,,,,,,,,,,,,,,,
SQ8,,,,,,,,,A-10,", 5.3","L, 8cyl",16,14/19,"$2,950",3,CD,
"A-S8, 4.0L, 8cyl",,1,7 15/21,"$3,600",3,P T,CD SS,,A-10,", 6.2","L, 8cyl",16,14/19,"$3,800",3,P CD,
,,,,,,,,,,,,,,,,,
,,,,,,,,,A-10,", 6.2","L, 8cyl",16,14/19,"$3,800",3,P CD,SS
,,,,,,,,,,,,,,,,,
BENTLEY,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,T,ah,oe 4,WD,,,,,,
Bentayga,,,,,,,,,A-10,", 3.0","L, 6cyl",22,20/26,"$2,500",4,D T,SS
"A-S8, 4.0L, 8cyl",,1,8 15/24,"$3,400",3,P T,CD SS,,A-10,", 5.3","L, 8cyl",17,15/20,"$2,800",3,CD S,S
Bentayga Sp,eed,,,,,,,,A-10,", 5.3","L, 8cyl",16,14/19,"$2,950",3,CD,
"A-S8, 6.0L, 12c",yl,1,4 12/18,"$4,350",2,P T,CD SS,,A-10,", 6.2","L, 8cyl",16,14/19,"$3,800",3,P CD,
,,,,,,,,,A-10,", 6.2","L, 8cyl",16,14/19,"$3,800",3,P CD,SS
BMW,,,,,,,,T,rav,ers,e AWD,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,"A-9,","3.6L,",6cyl,20,17/25,"$2,400",4,SS,
Alpina XB7,,,,,,,,,,,,,,,,,
"A-S8, 4.4L, 8cyl",,1,7 15/21,"$3,600",3,P T,SS,D,O,DGE,,,,,,,
,,,,,,,,,,,,,,,,,
iX xDrive50,(20,inch,wheels),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
A-1,,8,6 86/87,$900,10,EV,,D,ur,ang,o AWD,,,,,,
,,,,,,,,,"A-8,","3.6L,",6cyl,21,18/25,"$2,250",4,SS,
iX xDrive50,(21,inch,wheels),,,,,,"A-8,","5.7L,",8cyl,17,14/22,"$3,300",3,Mid,CD
,,,,,,,,,,,,,,,,,
A-1,,8,3 82/84,$900,10,EV,,,,,,,,,,,
,,,,,,,,D,ur,ang,o SRT AWD,,,,,,
iX xDrive50,(22,inch,wheels),,,,,,"A-8,","6.4L,",8cyl,15,13/19,"$4,100",2,P CD,
A-1,,8,6 86/85,$900,10,EV,,,,,,,,,,,
X5 M,,,,,,,,F,OR,D,,,,,,,
"A-S8, 4.4L, 8cyl",,1,5 13/18,"$4,100",2,P T,SS,B,ro,nco,Raptor 4W,D,,,,,
,,,,,,,,,,,,,,,,,
X5 M Compe,titi,on,,,,,,,A-S1,"0, 3.","0L, 6cyl",15,15/16,"$3,150",2,T PT,4 SS
"A-S8, 4.4L, 8cyl",,1,5 13/18,"$4,100",2,P T,SS,E,xp,edit,ion 4WD,,,,,,
,,,,,,,,,,,,,,,,,
X5 M50i,,,,,,,,,A-S1,"0, 3.","5L, 6cyl",18,16/22,"$2,650",3,T PT,4 SS
"A-S8, 4.4L, 8cyl",,1,8 16/22,"$3,400",3,P T,SS,,A-S1,"0, 3.","5L, 6cyl",18,16/21,"$2,650",3,T PT,4
,,,,,,,,,,,,,,,,,
X5 xDrive40,i,,,,,,,E,xp,edit,ion Timbe,rline,AWD,,,,
"A-S8, 3.0L, 6cyl",,2,3 21/25,"$2,650",5,P T,MHEV,SS,A-S1,"0, 3.","5L, 6cyl",17,16/19,"$2,800",3,T PT,4 SS
X5 xDrive45,e,,,,,,,,A-S1,"0, 3.","5L, 6cyl",17,15/19,"$2,800",3,T PT,4
,,,,,,,,,,,,,,,,,
"A-S8, 3.0L, 6cyl",,,See pag,e 42.,,P T,PHEV S,S E,xpl,ore,r AWD,,,,,,
X6 M,,,,,,,,,A-10,", 2.3","L, 4cyl",23,20/27,"$2,050",5,T PT,4 SS
"A-S8, 4.4L, 8cyl",,1,5 13/18,"$4,100",2,P T,SS,,A-10,", 2.3","L, 4cyl",22,20/26,"$2,150",5,T PT,4 SS
,,,,,,,,,,,,,,,,,
,,,,,,,,,A-10,", 3.0","L, 6cyl",20,18/24,"$2,400",4,T PT,4 SS
X6 M Compe,titi,on,,,,,,,A-S1,"0, 3.","0L, 6cyl",20,18/24,"$2,400",4,T PT,4 SS
"A-S8, 4.4L, 8cyl",,1,5 13/18,"$4,100",2,P T,SS,E,xpl,ore,r FFV AWD,,,,,,
,,,,,,,,,,,,,,,,,
X6 M50i,,,,,,,,,A-10,", 3.3","L, 6cyl",19,16/24,"$2,500",4,Gas,PT4
"A-S8, 4.4L, 8cyl",,1,8 16/22,"$3,400",3,P T,SS,,,,,13,11/15,"$3,450",3,E85,
,,,,,,,,,,,,,,,,,
X6 xDrive40,i,,,,,,,E,xpl,ore,r HEV AWD,,,,,,
"A-S8, 3.0L, 6cyl",,2,3 21/25,"$2,650",5,P T,MHEV,SS,A-S1,"0, 3.","3L, 6cyl",25,23/26,"$1,900",5,PT4,HEV
,,,,,,,,,,,,,,,,,
X7 M50i,,,,,,,,E,xpl,ore,r Platinum,HEV,AWD,,,,
"A-S8, 4.4L, 8cyl",,1,7 15/21,"$3,600",3,P T,SS,,A-S1,"0, 3.","3L, 6cyl",23,23/24,"$2,050",5,PT4,HEV
,,,,,,,,,,,,,,,,,
X7 xDrive40,i,,,,,,,E,xpl,ore,r Timberli,ne AW,D,,,,
"A-S8, 3.0L, 6cyl",,2,1 19/24,"$2,900",4,P T,MHEV,SS,A-S1,"0, 2.","3L, 4cyl",21,19/22,"$2,250",4,T PT,4 SS
,,,,,,,,,A-S1,"0, 2.","3L, 4cyl",20,19/21,"$2,400",4,T PT,4
BUICK,,,,,,,,,,,,,,,,,
,,,,,,,,G,EN,ES,IS,,,,,,
,,,,,,,,,,,,,,,,,
Enclave AW,D,,,,,,,,,,,,,,,,
"A-9, 3.6L, 6cyl",,2,0 17/25,"$2,400",4,SS,,G,V8,0 A,WD,,,,,,
,,,,,,,,,A-S8,", 2.5","L, 4cyl",22,21/25,"$2,800",5,P T S,S
CADILLAC,,,,,,,,,A-S8,", 3.5","L, 6cyl",20,18/23,"$3,050",4,P T S,S
,,,,,,,,,,,,,,,,,
Escalade 4W,D,,,,,,,,,,,,,,,,
"A-10, 3.0L, 6cyl",,2,2 20/26,"$2,500",4,D T,SS,,,,,,,,,,
"A-10, 6.2L, 8cyl",,1,6 14/19,"$3,800",3,P C,D,,,,,,,,,,
"A-10, 6.2L, 8cyl",,1,6 14/19,"$3,800",3,P C,D SS,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Mo,del,M,PG,Annual,,,,,,,Model,,MPG,Annual,,,,
,Cong,uration,,,Fuel,GHG,,,,C,o,nguratio,n,,Fuel,GHG,,,
(tr,"ans, en","g size, cyl)",Comb,City/Hwy,Cost,Rating,,Notes,(tr,a,ns,", eng size,",cyl) C,omb City/Hwy,Cost,Rating,N,ote,s
,,,,,,,,,,,,,,,,,,,
,,,,,,,,D,ef,e,n,der 90,,,,,,,
GM,C,,,,,,,,,,,,,,,,,,
,,,,,,,,,A-S8,",",2,".0L, 4cyl",,19 18/21,"$3,200",4,P T SS,,
,,,,,,,,,,,,,,,,,,,
Aca,dia A,WD,,,,,,,A-S8,",",5,".0L, 8cyl",,16 15/19,"$3,800",3,P S SS,,
"A-9,","2.0L, 4",cyl,24,22/27,"$2,000",5,T CD,SS D,ef,e,n,der 90,MHEV,,,,,,
"A-9,","3.6L, 6",cyl,21,19/26,"$2,250",4,CD S,S,A-S8,",",3,".0L, 6cyl",,19 17/22,"$3,200",4,P T S MH,EV,SS
Yuk,on 4,WD,,,,,,D,isc,o,,very,,,,,,,
A-10,", 3.0L,",6cyl,22,20/26,"$2,500",4,D T S,S,A-S8,",",2,".0L, 4cyl",,21 19/22,"$2,900",4,P T SS,,
A-10,", 5.3L,",8cyl,17,15/20,"$2,800",3,CD S,S,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
A-10,", 5.3L,",8cyl,16,14/19,"$2,950",3,CD,D,isc,o,,very MH,EV,,,,,,
A-10,", 6.2L,",8cyl,16,14/19,"$3,800",3,P CD,,A-S8,",",3,".0L, 6cyl",,21 18/24,"$2,900",4,P MHEV,SS,
,,,,,,,,,,,,,,,,,,,
A-10,", 6.2L,",8cyl,16,14/19,"$3,800",3,P CD,SS N,ew,,R,ange R,over,,,,,,
Yuk,on X,L 4WD,,,,,,,A-S8,",",4,".4L, 8cyl",,18 16/21,"$3,400",3,P T SS,,
,,,,,,,,,,,,,,,,,,,
A-10,", 3.0L,",6cyl,22,20/26,"$2,500",4,D T S,S N,ew,,R,ange R,over L,WB,,,,,
A-10,", 5.3L,",8cyl,16,15/19,"$2,950",3,CD S,S,A-S8,",",4,".4L, 8cyl",,18 16/21,"$3,400",3,P T SS,,
,,,,,,,,,,,,,,,,,,,
A-10,", 5.3L,",8cyl,16,14/19,"$2,950",3,CD,N,ew,,R,ange R,over P,360 LWB MH,EV,,,,
A-10,", 6.2L,",8cyl,16,14/19,"$3,800",3,P CD,,,,,,,,,,,,
,,,,,,,,,A-S8,",",3,".0L, 6cyl",,21 18/26,"$2,900",4,P MHEV,SS,
A-10,", 6.2L,",8cyl,16,14/19,"$3,800",3,P CD,SS,,,,,,,,,,,
,,,,,,,,N,ew,,R,ange R,over P,360 MHEV,,,,,
HYU,ND,AI,,,,,,,A-S8,",",3,".0L, 6cyl",,21 18/26,"$2,900",4,P MHEV,SS,
,,,,,,,,,,,,,,,,,,,
Pali,sade,AWD,,,,,,N,ew,,R,ange R,over P,400 LWB MH,EV,,,,
A-S8,", 3.8L,",6cyl,21,19/24,"$2,250",4,,,A-S8,",",3,".0L, 6cyl",,21 18/26,"$2,900",4,P MHEV,SS,
,,,,,,,,N,ew,,R,ange R,over P,400 MHEV,,,,,
INF,INITI,,,,,,,,A-S8,",",3,".0L, 6cyl",,21 18/26,"$2,900",4,P MHEV,SS,
,,,,,,,,,,,,,,,,,,,
QX6,0 AW,D,,,,,,R,an,g,e,Rover,,,,,,,
A-S9,", 3.5L,",6cyl,22,20/25,"$2,800",5,P SS,,A-S8,",",5,".0L, 8cyl",,18 16/21,"$3,400",3,P S SS,,
,,,,,,,,,,,,,,,,,,,
QX8,0 4W,D,,,,,,R,an,g,e,Rover,LWB,,,,,,
A-S7,", 5.6L,",8cyl,15,13/19,"$4,100",2,P,,A-S8,",",5,".0L, 8cyl",,18 16/21,"$3,400",3,P S SS,,
A-S7,", 5.6L,",8cyl,15,13/19,"$4,100",2,P MD,PV R,an,g,e,Rover,LWB S,VA,,,,,
